id,text,label,dialect
train_25660,এরদুগান তুমি সপলহও পুরা মুসলিম জাতি ধোয়াকরি ইনসাআল্লাহ আল্লাহ আচেন তোমারসাতে,0,standard
train_25661,এরদোগানের মুখে উটের মুত্র দিতে হবে ৷এটা ভারত ৷এরদোগান এমন মার খাবে যে বাপের নাম ভুলে যাবে,0,standard
train_25662,এরপর ও বাবা বলছেন আমি তো কাওকে বলেনি,0,standard
train_25663,"এরপর, ২০১৩ সালে শাহবাগ আন্দোলনে ব্লগার এবং সামাজিক যোগাযোগ মাধ্যমের ভূমিকা নিয়ে জাফর ইকবাল লিখেছেন- 'আমি এখানে এসেছি তোমাদের কাছে ক্ষমা চাইবার জন্য। আমি পত্রিকায় লিখেছি যে, এই নতুন জেনারেশান খালি ফেইসবুকে লাইক দেয়। এরা আর কিছু করেনা। আমি লিখেছি, এরা খালি ব্লগ করে। এরা আর কিছু করেনা। এরা রাস্তায় নামেনা। তোমরা আমাকে ভুল প্রমাণিত করেছো। এই দেখো, এখানে (শাহবাগ আন্দোলনে) ব্লগারেরা আছে। এই ব্লগাররা সারা পৃথিবীতে যেটা হয় নাই, সেটাই এখানে ঘটিয়ে দিয়েছে। তোমাদের কাছে ক্ষমা চাই। আমাকে ক্ষমা করে দিও সবাই' মুহাম্মদ জাফর ইকবাল। ১৭ ই ফেব্রুয়ারি, ২০১৩। শাহবাগ গণজাগরণ মঞ্চ। অর্থাৎ, আমাদের জাফর ইকবাল মনে করতেন, তরুণ প্রজন্ম খালি ফেইসবুক চালায়, আর কিছু করেনা। কিন্তু ব্লগাররা যখন সামাজিক যোগাযোগ মাধ্যম ব্যবহার করে শাহবাগ গণজাগরণ মঞ্চের মতো বিরাট (!) আন্দোলন করে ফেললো, তখন জাফর ইকবাল তরুণদের কাছে ক্ষমা চাইলো। তিনি বললেন, এই সামাজিক যোগাযোগ মাধ্যম ব্যবহার করে ব্লগাররা এমন কাজ করে দেখিয়েছে, যা পৃথিবীর আর কোথাও হয় নাই। তিনি ক্ষমা চেয়েছেন। এবার দেখুন, ২০১৮ সালে সামাজিক যোগাযোগ মাধ্যম ব্যবহার করা নিয়ে সেই জাফর ইকবাল লিখেছেন- 'এ ধরনের হামলা বা জঙ্গি কর্মকাণ্ড ঠেকানোর জন্য জনমত গঠনে গণমাধ্যম বড় ধরনের ভূমিকা রাখতে পারে। তবে আমি সামাজিক যোগাযোগ মাধ্যম নিয়ে বিশেষ কিছু জানি না, সেটি দিয়ে কতটুকু কী করা যায়, তা আমার জানা নেই। সামাজিক যোগাযোগ মাধ্যম দিয়ে পৃথিবীতে খুব বড় কোনও কাজ হয়েছে বলেও আমার জানা নেই। তবে বুদ্ধিবৃত্তির বিকাশ বন্ধ করে দেওয়া হয়েছে, এ রকম উদাহরণ অনেক আছে।' 'বাংলা ট্রিবিউনের কাছে দায়িত্বশীল ভূমিকা আশা করি'। মুহাম্মদ জাফর ইকবাল। ১২ মে, ২০১৮। ২০১৩ সালে তিনি বলেছেন, সামাজিক যোগাযোগ মাধ্যম দিয়ে (উনার মতে) এমন বিপ্লব ঘটানো হয়েছে যা পৃথিবীতে আর কোথাও হয় নাই। আবার, ২০১৮ তে এসে বললেন, - সামাজিক যোগাযোগ মাধ্যম দিয়ে পৃথিবীতে খুব বড় কোন কাজ হয়েছে বলে উনি নাকি জানেন না। এই যোগাযোগ মাধ্যমের তো কোন ভ্যালুই নাই, উনার মতে, এটা যে উল্টো মেধা বিনষ্ট করে, তার কাছে এরকম ভুরি ভুরি উদাহরণ আছে। দেখুন, একজন মানুষের একই অঙ্গে কতো রূপ। তরুণ সমাজের আইডল, যিনি উঠতে বসতে দেশ আর উঠতি প্রজন্মকে চেতনার বায়োস্কোপে মুক্তিযুদ্ধের দৃশ্য দেখান,সেই তিনি সময়ে সময়ে কিভাবে নিজের রঙ বদলান। এমন দু'মুখো সাপ, নীতিবিহীন লোককে যারা বুদ্ধিজীবী মনে করে, নিজের আইডল মনে করে, তাদের জন্য করুণা। 'এই তিনি - সেই তিনি'/ আরিফ আজাদ",0,standard
train_25664,এরপরে তার বাবা বলসে আমি তো কাউকে বলি নি আপনারা কিভাবে জানলেন এমন বাবাকে কিভাবে মারে,0,standard
train_25665,এরশাদের লগে বন্ধুত্ত করা দরকার,0,standard
train_25666,এরা অপরাধি ছিলো নাআল্লাহ তাদেরকে কিয়ামতের মাঠে বিচার করবে,0,standard
train_25667,এরা আওয়ামী ভাইরাস,0,standard
train_25668,এরা আমলিগের ভয়ে সত্যা বলছেনা আমাদের নুরু ভাইয়ের পাসে থাকা দরকার।,0,standard
train_25669,এরা আমাদের ড়েশের সম্পদ,0,standard
train_25670,এরা আলেমদের ছোট করার চেষ্টা করছে এরা হুজুরকে তো কথা বলতে দিচ্ছেই না।,0,standard
train_25671,এরা আলেমদের না ভন্ড আমাদের দেশে আছে এই ধরনের নেই তারা বলে আমার পতি দরুদ না পরলে নামাজ হবেনা আমি নুরের ত ইরী এই ধরনের,0,standard
train_25672,এরা ই হিংসা তেকে জুদ্দে জড়াতে বাধ্য করে,0,standard
train_25673,এরা ইসলামের চির শএু,0,standard
train_25674,এরা এ ধরণের জিকির থেকে বিরত থাকুক। এই কামনায় কেহ কেহ সংশোধন হচ্ছে এটার একটা ভিডিও করবেন। সাধারণ মানুষ তাদের খারাপ বলছেন তাই তারা ভূল বুঝতে পারছেন। ফিরে আসতেছেন আসল পথে। আপনাকে ধন্যবাদ এসব বাস্তব চিত্র তুলে ধরার জন্য। পরিবর্তন খুব প্রয়োজন যাচ্ছেতাই কাজ থেকে। আমরা আগের মত তাকওয়াবান আলেমদের চাই। যাদের ওয়াজে হেদায়েত হয় পথ হারা লোক। ধন্যবাদ।,0,standard
train_25675,এরা এইদেশের আসলে নস্ট নেতা,0,standard
train_25676,এরা কখনোই মুসলিম নয়। মুসলিম লেবাসে অমুসলিম। মুসলিমের বদনাম করার জন্যই এদের জন্ম।,0,standard
train_25677,এরা কি জাজ,0,standard
train_25678,এরা কি জে আসলে এদের বিচারক রাখা হইছে,0,standard
train_25679,এরা কি ধরনের মেয়ে,0,standard
train_25680,এরা কি পড়াশোনার জন্য ঢাকা বিশ্ববিদ্যালয়ে গেছে। ছিহ! ধিক্কার জানাই।,0,standard
train_25681,এরা কি ভাবে হলো বিচারক হায় হায়,0,standard
train_25682,এরা কিন্তুু এই শো থেকে ঝড়গা করছে মিতিলা আসলে খরাপ মেয়ে ছিল,0,standard
train_25683,এরা কিভাবে দেশে আছে? এদের তাড়াই না কেন? পাগল ছাগলের দল। ইলুমিনাতি এদেশে ঠায় নেই। এদেশ আল্লাহ্ তা আলার উপসনাকারীদের দেশ। ☝��,0,standard
train_25684,এরা কী মুসলিম? না আন কীছু,0,standard
train_25685,এরা কেউ নাস্তিক নয়। এরা মুলত ইসলাম বিদ্বেষী। অতএব এদের সঙ্গে প্রখর জ্ঞানী ব্যক্তি দ্বারা লড়াই করতে হবে। তারপরও যদি মেনে না নেই তবে বুঝতে হবে এরা তারা যাদের কোন বিবেক চেতনা নেই। আছে শুধু অপকর্মের নেশা। আর অপকর্মে আসক্ত মানুষেরা সর্বদায় ইসলামের বিপক্ষে। যতক্ষণ না আল্ল হ তাদের হেদায়েত দান করেন।,0,standard
train_25686,এরা কেউ হুজুরকে কথা শেষ করতে দিচ্ছে। কম যেনে কথা বললে যা হয়।,0,standard
train_25687,এরা কেও মুসলিম না ইসলাম শান্তির ধর্ম। কারো মনে কষ্ট দেওয়ার আইন নেই ইসলামে যার যার ধর্ম সেই সেই পালন করবে।কারো বিরুদ্ধে গীবত করা কোন ধর্মে লিখা আছে এক জনের অনুপস্থিতিতে কথা বলা গীবত। যাই হোক কারো মনে কষ্ট দিলে মাফ করে দিয়েন।,0,standard
train_25688,এরা কেমন মানুষ যে আল্লাহ ঘর ভাঙতে চায় আল্লাহ তাদের উপর রহমত দান করেন,0,standard
train_25689,এরা কোন বিচারক।আর জাকিয়া বারিমমর আরও শিখতে হবে।কি ভাবে সবার সাথে কথা বলতে হবে। সেলিব্রিটি দের অনেক ভদ্র এবং সফট হতে হবে।,0,standard
train_25690,এরা কোন যোগ্যতাই বিচারক হয় বুঝতে পারলাম না যারা কোন ভদ্রতা জানে না,0,standard
train_25691,এরা খারাপ কামের সময় তুই কি খাটের নিচে ছিলি�,0,standard
train_25692,এরা খাস ভন্ড,0,standard
train_25693,এরা ছাত্রলীগ নামে কঙ্লক,0,standard
train_25694,এরা জংগী নয় মুক্তি সংগ্রামী,0,standard
train_25695,এরা জিনা করছে তাদেরকে পাথর মেরে মেরা ফেলা হক,0,standard
train_25696,এরা টাইটেল দেয় কি আর দেখায় কি ফালতু যত্ত সব,0,standard
train_25697,এরা টাকা নিয়া কাজ করে না টাকা দিবেনা কেউ ভুয়া ওরা,0,standard
train_25698,এরা ডিএনএ টেস্ট করে সন্ত্রাসীদের দলে নেয়। ছাত্রলীগ যার প্রমান। যাদের শেখ হাসিনা নিজে ডিএনএ টেস্ট করে সিলেক্ট করছিল পরে দেখা গেল তারা চাঁদাবাজ!!!!,0,standard
train_25699,এরা তো পরিচালকের বেড সঁঙ্গী হয়ে এই পর্যন্ত এসেছে তা ছাড়া কোন যগ্যতা নাই।,0,standard
train_25700,এরা তো মুসলিম না হিন্দু এদের বুকে কোন মায়া নাই,0,standard
train_25701,এরা দুইজন মিল হয়না কেব,0,standard
train_25702,এরা দুইজন যে অপরাধ করেছে সরকারি চাকরি হিসেবে তাতে করে এদের দুইজনকে বাংলাদেশ থেকে বের করে দেওয়া উচিত আপনারা কি বলেন আমাকে কমেন্ট করে জানাবেন,0,standard
train_25703,এরা নকল মুভি ছাড়া অন্য কিছু বানাতে পারে না. এক্টিং দেখে তো...অ্যাকশন দৃশ্য তো এতো ফালতু,0,standard
train_25704,এরা নাকি দেশের সম্পদ। ওদের স্লোগান হচ্ছে আগুন জালো। এই শিক্ষাপ্রতিষ্ঠান এ আগুন জ্বাললে শিক্ষা নিবে কোথা থেকে।????,0,standard
train_25705,এরা পরতে এসে রানিতি করার কি দরকার,0,standard
train_25706,এরা ফেরাউন এর বংসধর,0,standard
train_25707,এরা বলছে এনভিওরন্মেন ট কিন্তু এরা আবার পরিবেশ শব্দটা ইউজ বা ব্যবহার করতে পারে না আপনি লিখুন যে ভাবে পারুন আপনার শময় বাচাতে কিন্তু আপনি আপনারা কেন নিজের ভাষা কে অন্যের ভাষার সাথে মিশিয়ে বলবেন আমি হল্যান্ড এ থাকি বছর আমি আপ্নাদের মত বাংলা ওমন ভাবে বলতে পারি না আজ কিন্তু আমি যখন কথা বলি তখন আমি বাংলাই বলা চেষ্টা করি,0,standard
train_25708,এরা বিচারক এদের কোন যোগ্যতা আছে বলে আমার মনে হয়না কারন কোন বিচারকের এমন আচারন হইতে পারে না,0,standard
train_25709,এরা বিচারক হওয়ার কোন যোগ্যতা নাই,0,standard
train_25710,এরা বিচারক হয় কি ভাবে কমপক্ষে অমিতাভ রেজা ভাই ও সোহেল রানা বা আলমগীর হলে মানাযেত,0,standard
train_25711,এরা বিচারক হয় কিভাবে,0,standard
train_25712,এরা বিচারক হয় কেমনে �,0,standard
train_25713,এরা বিচারকের নামে বেয়াদব,0,standard
train_25714,এরা বিপিএলেই বাল ফালাইতে পারে জাতীয় দলে গেলেই হাইগা দেয়,0,standard
train_25715,এরা ভাইরাস এরা যেখানে থাকবে সেখানে মহামারী আকার ধারণ করবে হায়রে বাংলাদেশের রাজনীতি,0,standard
train_25716,এরা ভার্সিটিতে পড়ালেখা করে দেশের জন্য কিছু উপহার দিবে? নাকি ভার্সিটিতে রাজনীতি করে পরবর্তী মন্ত্রী মিনিস্টার হওয়ার স্বপ্ন দেখছে!! হায়রে পাগল আমও যাবে ছালাও যাবে,0,standard
train_25717,এরা ভাল,0,standard
train_25718,এরা মনে হয় গাজা খেয়ে এসেছে,0,standard
train_25719,এরা মনে হয় শুধু রাজনীতিই করে পড়া লেখা নাই। এর নাম আওয়ামীলীগ ।,0,standard
train_25720,এরা মানুষ এর পর্যায় পরে ছি,0,standard
train_25721,এরা মারা গেলেও হুজুরের রা নাস্তিক ভেভেও জায়নামাজ দিবে য়,0,standard
train_25722,এরা মালায়ণ এদের কোন ধর্ম নেই এরা যা ইচ্ছে তাই করতে পারে এরা মরার পরে হিসাব নিকাস হবে সেটা বিশ্বাস করে না তা না হলে শত বছরের বৃদ্ব বাবাকে এভাবে মারে এদের ধারণা মরার পরে এদের আগুন দিয়ে পুড়িয়ে দিলেই সব মাফ হয়ে যাবে,0,standard
train_25723,এরা মুসরিক,0,standard
train_25724,এরা সব কে অনুসরণ করতে ছিল! ��,0,standard
train_25725,এরা সবাই গুনি সিল্পি কিন্তু এক টা বেয়াদপ মেয়ের জন্য সাফাই গাইছে অপুর কথা বারতা আচার আচরন দেখেও এদের বুঝতে আসুবিধা হচছে আসলে সাকিব সবার সেরা এটা কেউ মেনে নিতে পারছেনা,0,standard
train_25726,এরা সবাই টাকা পেতো এখন হয়তো এরা পাই না তাই অভিজান,0,standard
train_25727,এরা সবাই হলো সুফির দলের মানুষ আর যারা এর সাথে সামিল সব তারা ভন্ড আমি সৌদি আরব মাওলানাদের দেখিয়ে ছিলাম তারা বলেন এরা সবাই সুফি আর এদের থেকে দুরে থাক তে আপনি যদি এদের সমার্থ করেন আপনি ও এদের আনতোর ভুক্ত হয়ে যাবেন তাই এদের নাগালের বাইরে থাকতে হবে সুফিদের মানা যাবে না বলতে হবে আসতাকফীরূললাহ মুসলমানদের জিকের হলো কুরআন পডা পোরথম এর পর সুবহানাআললাহ আলহামদুলিলাহ আল্লাহুআকবার লাইলাহাইললাহ মুহামমাদুর রাসুলুললাহ পড়তে হবে ঠান্ডা মাথায় চুপে চুপে কারো ডিষটাভ করা যাবে না এটা হলো ইসলাম ধর্ম,0,standard
train_25728,এরা সাধু,0,standard
train_25729,এরা হচ্ছে ইসলামের শত্রু,0,standard
train_25730,এরা হচ্ছে যুদ্ধের পক্ষের শক্তি। আমি এবার ছবি বানাবো “ক্যাসিনো এটাক”,0,standard
train_25731,এরা হলো মা জননী পোলাপান ছাত্রলীগ,0,standard
train_25732,এরা।আলেম।না।যালেম।হাইরে।মানুষ আফসুস।তোমাদের।প্রতি।এই।ভন্ডরা।যে।শিরিকি।কুফুরি।কিচ্ছা কাহিনি।বইয়ান।করে।তা।কুরআন।হাদিছ।দিয়া।জাছাই।করলানা।এই।ইসলাম বিরুদি।কথা।কি।কুরআন।হাদিছে।আছে।না।ভন্ড।পিরেরা।এই।শিরিকি।কুফুরি।কথা।নিজেরা বানাইছে।তুমরা।আফসুস।করবা।কিয়ামতের।মাঠে।হাই।কি।করলাম দুনিয়াতে।তখন।আর।তোমাদের।আফসুস।কুনু।কাজে।আসবেনা,0,standard
train_25733,এরাই আবার নারী অধিকারের পক্ষে সোচ্চার ��,0,standard
train_25734,এরাই দেশের বড় চোর।,0,standard
train_25735,এরাই নাকি জাতির ভবিষ্যৎ ���� এর চেয়ে আমার মূর্খ অশিক্ষিত ভাইয়েরাও ভাল। আর যাই হোক তাদের মধ্যে মনুষ্যত্ব আছে,0,standard
train_25736,এরাই প্রকৃত আসল জঙ্গিএর ফাসি চাই,0,standard
train_25737,এরাই ভন্ঠো এরাই শইতান,0,standard
train_25738,এরাই মানা উচিত না,0,standard
train_25739,এরাও মানুষ?,0,standard
train_25740,এরাতো নুসরাত তের খুনিনা এরা অনো কেছের আসামি,0,standard
train_25741,এরুকুম অসভ্য সন্তান কে আল্লাহ যেনো তার হাত অবশ করে দেই আল্লাহ কাছে এ দুআ করি যে সন্তান মা বাবা গায়ে হাত তুলে তাদের যেনো আল্লাহ কঠিন রোগ দেয় আল্লাহ যেনো মাফ তাদের কোনো দিন না করে এদের শাস্তি হওয়া উচৎ,0,standard
train_25742,এরুকুম জারকদের সবার শামনে ফাঁশি হক,0,standard
train_25743,এরে ছেড়ে দিল কেন পাবলিকের সামনে পাবলিকদেরই উচিত ছিল গণধোলাই দিয়ে দেয়া কিসের আইন,0,standard
train_25744,এরে পুটিমাছ নাস্তিক,0,standard
train_25745,এরে ফাঁসি দেয়া হউক,0,standard
train_25746,এরে বি ছার ছাই ফাসি,0,standard
train_25747,এরে রুবেল,0,standard
train_25748,এরে শুধু মারে মারে মুখে ল ই,0,standard
train_25749,এলাকা বাসীর উচিত ছিল তখনই গণ মাইর দিয়ে লুলা বানানো,0,standard
train_25750,এলাকাবাসী কোথায় এলাকাবাসী চোখে পড়ে না নিম্ন তারা বিচার করতে পারে,0,standard
train_25751,এলাকাবাসীকে ধন্যবাদ ☺☺☺☺,0,standard
train_25752,এলাকায় কোন লোক নাই,0,standard
train_25753,এলাকার লোক গুলো যদি ভালো হইত সাথে সাথে ঐ ছেলেটিকে জুতাপেটা করে বাবা মায়ের পায়ে পেলত,0,standard
train_25754,এলাকার লোকদের সেলুউট,0,standard
train_25755,এলোমেলো কাহিনী । আশ্চর্য,0,standard
train_25756,এসকে সিংহা আবার ভারতে জামাত শিবির নামে বাংলাদেশের অনেক নামিদামী মুসলমান হত্যার রায় দিল এখন আবার ভারতে গিয়া মসজিদের স্থানে মন্দিরের রায় এগুলো কি,0,standard
train_25757,এসন্তান কার কে জানে,0,standard
train_25758,এসব অপরাধীর পক্ষ না নিয়ে বরং তাদের অপরাধের জন্য মনে মনে ঘৃণা করা উচিৎ।,0,standard
train_25759,এসব আজগুবি খবর কোথায় পাও মা লক্ষ্মীআর কথাটা বিরোদ্ধে নয় কথাটা হচ্ছে বিরুদ্ধে,0,standard
train_25760,এসব আজেবাজে খবর পোস্ট করা তুই বন্ধ কর,0,standard
train_25761,এসব এখানে বলার কি আছে ডাক্তার খানায় গিয়ে পরামর্শ দেন,0,standard
train_25762,এসব এর সাথে সরকারের প্রভাবশালী নেতারা জরিত নিশ্চিত। তাদের বিচার কে করবে। যারে দিয়ে ভূত ছাড়াবে তারেইতো ভূতে ধরে রাখছে।,0,standard
train_25763,এসব কথা আপনার কাছ থেকে আমরা আশা করিনা,0,standard
train_25764,"এসব কথায় কী ইঙ্গিত করলেন, এই ভোট চুরির নির্বাচন বৈধ আর এসব একটা দুটা ধর্ষণ কিছু না, এর আগে এর চেয়ে বেশি ধর্ষণ হয়েছে৷",0,standard
train_25765,এসব করে কি হবে। তকন ত কেউ পতিবাদ করে নি।সবাই মিলে পতিবাদ করলে এসব কিছু হত না।,0,standard
train_25766,এসব কান্ড থেকে সকলে বুঝে নিন অচিরেই শিক্ষাপ্রতিষ্ঠান থেকে ছাত্র রাজনীতি বন্ধ করা দরকার।,0,standard
train_25767,এসব কান্নাকাটি করে করে লাভ অাছে। পুরুষ মহিলা সম্মিলিত ভাবে যেখানেই কাজ করতেছে সেখানেই এসব নিরবে চলতেছে। অাজ বাংলাদেশের জন পুরুষ এবং মহিলার চরিত্র প্রশ্নবিদ্ধ।,0,standard
train_25768,এসব কিছু নাএটা একটা চক্রান্ত যার সাথে বিসিবি সরাসরি জড়িতপাপন কাক্কু দীর্ঘজীবী হোক,0,standard
train_25769,এসব কীটদের গুরুত্বপূর্ণ পদে রেখে দেশকে গভীর সংকটে ফেলানোর চেষ্টা হচ্ছে আর কত নিচে নামলে চোখ খুলবে সরকারের।,0,standard
train_25770,এসব কেউ দেখে না সবাই রুবেল অার সাকিব র ভিডিও দেখে,0,standard
train_25771,"এসব খারপ মেয়ে,,রুবেক ভাই তুমি তারতারি কেটে পরো",0,standard
train_25772,এসব ঘটনা বাংলাদেশের ক্রিকেটকে ধ্বংস করে দিতে পারে,0,standard
train_25773,এসব ঘড়ি দিয়ে দেখলে কি ভবিষ্যৎ দেখা যায় নাকি সময় ভাল যায় আজ আমার দামি ঘড়ি নাই বলে আমার খারাপ যাচ্ছে,0,standard
train_25774,এসব ঘরি তার কোনটাই তাকে কিনতে হয়নি।সবই বিভিন্ন জনের দেয়া সামান্য উপঢোকনের একাংশ মাত্র ।,0,standard
train_25775,এসব চরিত্রহীনেরা এভাবেই বিশেষ মিটিং করেন।।,0,standard
train_25776,এসব ছেলে থাকার চেয়ে না থাকাই ভালো ওর কঠিন শাস্তি হওয়া উচিত,0,standard
train_25777,এসব ছেলেরা জন্মের পর মরি গেলেই দুনিয়ার থেকে বোজা নামি যাবে কাপুরুষ একটা,0,standard
train_25778,এসব জাজদের নাটক দেখা করে দাও।,0,standard
train_25779,এসব জিকির না করাটা বালো,0,standard
train_25780,"এসব জ্ঞানপাপীরা মাঝেমধ্যে আসে তাদের সংক্ষিপ্ত(!) জ্ঞান জাহির করতে। বিস্তারিত...পত্রিকার কলামে অথবা নতুন কোন বইয়ে!!! একটা বুদ্ধি (idea) দিই, নতুন একটা বই লিখবার!!! নাম : Vomiting on Safe Road",0,standard
train_25781,এসব টিভি চ্যাঁননেলও সাংবাদিকদের পুড়ে দেয়া হউক।,0,standard
train_25782,এসব তথ্যের সত্যতা কিভাবে জানলেন আপু,0,standard
train_25783,এসব দেখতে হবে এমন চিন্তাও কোনোদিন করিনি,0,standard
train_25784,এসব দেখলে সয্য হয়না,0,standard
train_25785,এসব দেখার আগে মরেই গেলাম না কেন,0,standard
train_25786,এসব নাটক আর দেখতে বালোলাগেনা তারা তারি জুলায়া দেয়,0,standard
train_25787,এসব নাটক জনগন অার পছন্দ করেনা।,0,standard
train_25788,এসব নায়কনায়িকা আছে বলেই দিনের পর দিন নষ্টামি আর দর্শন বেড়েই যাচ্ছে দুনিয়াতে তো আল্লাহ সব ধরনের মানুষকে হেদায়েত দেয় কিন্তু এদের প্রতি আল্লাহতালা হেদায়েত কেন আসেন এই প্রশ্নের উত্তর কারো জানা আছে,0,standard
train_25789,এসব নারীরা জাতির কলঙ্ক! ভাবতে ও অবাক লাগে দোষ করেও স্বীকার করতেছে না! কেউ অাজেবাজে গালি দিয়ে ছোট হবেন না!�,0,standard
train_25790,এসব নিউজ আমাদের দেশে না দেখানো ভাল,0,standard
train_25791,এসব নিউজ করে আর কি লাভ যদি দেশে সঠিক বিচার না থাকে,0,standard
train_25792,এসব পাপনের চাল বাসে আর কিছু পায়না দেখে এখন সাকিবকে এই ঝামেলায় ফেলতেছে�পাপন বাংলাদেশের ক্রিকেটকে ধবংস করে দিবে।পাপন সভাপতির পদ থেকে বহিষ্কার করা না হলে বাংলাদেশের আগামী দিন জিম্বাবুয়ের মতো হতে পারে??,0,standard
train_25793,এসব পালতু খবর কোতায় পাচ,0,standard
train_25794,এসব প্রসাশকদের বিচার হয়না,0,standard
train_25795,এসব ফরমায়েশি ব্যক্তিদের কারণেই আজ এই অবস্থা। কিছু দিন আগে বা ফু ফে ফুটবল খেলা নিয়ে এমন একটা কাজ করেছিল। ফাইনালে ওঠে একদল আর ফাইনাল খেলে আরেক দল।,0,standard
train_25796,এসব ফালতু খবর বানানো হয়েছে খবর দিদি পইসা কামানোর জন্য কারণ রানুদির হাজার বার জানিয়েছেন অতিন্দ্র দা ভগবানের মতো ভগবানে পাঠিয়েছে নানা প্রকার বলেছে তার পর শেষে একবার মুখ থেকে বেরিয়ে গেছে তাই ভগবানের চাকর এটা মানে খারাপ কথা তো না আর যেটা দেখানো হচ্ছে রানুদির শিকার করেছে বলে সেটা আসলে আগের ভিডিও এরকম খবর বানানোর জন্য কিছু ব্যবস্থা নেওয়া উচিত,0,standard
train_25797,এসব বন্ডদের অাইনি ব্যবস্তা নেয়া হুক,0,standard
train_25798,এসব বাংলাদেশের না ভারতের কলকাতার ভিড়িও,0,standard
train_25799,এসব ভন্ড গুলো অসংখ্য মুসলমানদ‌েরক‌ে মুশর‌েক বানাচ্ছ‌ে। তাদ‌ের মুখুশ উম্মুচন করার জন্য ত‌োমাদ‌ের অন‌েক ধন্যবাদ।,0,standard
train_25800,এসব ভন্ডামী,0,standard
train_25801,এসব ভিডিও আরো বানাও,0,standard
train_25802,এসব ভিডিও কি মানুষ নেটে ছাড়ে গেলু ছাড়া মানুষ কারো মাথায় কি গেলো নেই হাইরে মানুষ,0,standard
train_25803,এসব ভিডিও না বানিয়ে ভিক্কা করি পয়সা কমানো ভালো ।,0,standard
train_25804,এসব ভিডিও সেয়ার করা ওচিত,0,standard
train_25805,এসব মিথ্যা খবর কে বলছে তৈরি করার জন্য ভালো কিছু করো ভালো হবে,0,standard
train_25806,এসব মিথ্যাবাদী বিজেপির ষাঁড়েদের কথা বিশ্বাস কর নাআসামে নামে লক্ষ হিন্দু সম্প্রদায়ের মানুষ চরম নির্যাতিত হচ্ছে ডিন্টেনশন ক্যাম্পে বাংলায় হলে হিন্দু সম্প্রদায়ের মানুষেরা বেশি পস্তাবে,0,standard
train_25807,এসব মেয়েদের কাজই ব্লেকমিল করা,0,standard
train_25808,এসব মেয়েদের পক্ষে সব আকাম কুকাম করা সমবভ,0,standard
train_25809,এসব যুক্তি কোন বোকা ছাড়া আর কে দিতে পারে না কারণ কোরআনে আছে বসে দাঁড়িয়ে অর্থাৎ যেভাবে পারেন জিকির করা জায়েজ কিন্তু এটা তো লিখা নাই জিকিরের মধ্যে বলতে হবে বসেন বা দাঁড়িয়ে যান বা শুয়ে পড়ুন এটা লিখা নাই যুক্তি দিয়েছেন ভালো কিন্তু না বুঝেই যুক্তি দেওয়াটা ঠিক নয়,0,standard
train_25810,এসব রাজনৈতিক।,0,standard
train_25811,এসব লোক কে কেন রাষ্ট্রপতি বানায়ছে যতসব ফালতু,0,standard
train_25812,এসব শিক্ষক এর জন্মেতে সমস্যা আছে,0,standard
train_25813,এসব সন্তান থাকায় থেকে মরে যাওয়া ভালো,0,standard
train_25814,এসব সমাজের লোকদের ধ্বিকার জানাই,0,standard
train_25815,এসব সেলিব্রিটিদের ছেলে মেয়েরা কাজ করে কম ভাইরাল হয় বেশি,0,standard
train_25816,এসবই তো চলছে বাংলাদেশে সাথে না গেলে হয় তো ওই মাইয়ার চাকরিই থাকতো না,0,standard
train_25817,এসবিটিভি সব গুজব কথা,0,standard
train_25818,এসবে তুমি লাভ রিয়েক্ট দাও?? Prima Kanungo,0,standard
train_25819,এসব���� কে ফাশি দিতে হবে,0,standard
train_25820,এসি ঘটনা আমাদের দেশে নয় এটা পচ্চিম বংগে,0,standard
train_25821,এসি রুমে থাকে ডিসি সিসিটিভি করল দোষী ধিক্কার দিচ্ছে দেশবাসী !!!!!,0,standard
train_25822,এসিসি কাম এসব কিছুই যাই না,0,standard
train_25823,"এসো দামাল ছেলেরা তালে তালে, জাফর ইকবালের পোষ্টে বমি কর আপন মনে",0,standard
train_25824,এসো সবাই ওয়াক্ত নামাজ আদায় করি,0,standard
train_25825,ঐ আদম খোড় এর ফাসি চাই,0,standard
train_25826,ঐ কর আর ইয়াবা খা৷তোদের শিক্ষা হল না এখনও৷তোর নিজের দেশের ভেতরেই দেখ কত নামকরা গুণী মানুষ দেশের উন্নতির জন্য পরিশ্রম করছেন৷ দেখে অনুপ্রাণিত হ আর কাজে লেগে যা৷নাহলে যেমন আছিস তেমনই থেকে যাবি বরাবর৷,0,standard
train_25827,ঐ ছেলে আর বৌকে উপযুক্ত শাস্তি দেয়া হোক,0,standard
train_25828,ঐ ছেলেকে আর ওর স্ত্রীকে উচিৎ শিক্ষা দিতে হবে,0,standard
train_25829,ঐ ছেলের অবশই শাস্তি হওয়া দরকার,0,standard
train_25830,ঐ জাই গা মসজিদের,0,standard
train_25831,ঐ জাগায় সব শিয়োয়ারের বাচ্ছারাই খারাপ মিন্নী যদি এতই খারাপ হত তাহলে নেতারা এতদিন ধরে বিচার করল না কেন,0,standard
train_25832,ঐ নারির ও বিচার করা দরকার তাহলে অন্য নারিরা সটিক বাবে চলবে,0,standard
train_25833,ঐ নারীকে ও কোন চাড় নাই,0,standard
